icao,ident,lat,lon,heading_true_deg
KJFK,31R,40.6437,-73.7593,301
KJFK,13R,40.648399,-73.816704,121
KJFK,31L,40.627899,-73.771599,301
KJFX,09,33.90230179,-87.3219986,92
KJFX,27,33.90179825,-87.30560303,272
KJFZ,07,37.06129837,-81.80500031,65.6
KJFZ,25,37.06620026,-81.79160309,245.6
KJGG,13,37.24140167236328,-76.7208023071289,120.5
KJGG,31,37.236900329589844,-76.7113037109375,300.5
KJHW,07,42.14820099,-79.26809692,59
KJHW,25,42.15570068,-79.25140381,239
KJHW,13,42.15810013,-79.26329803,119
KJHW,31,42.15219879,-79.248703,299
KJKA,09,30.290300369262695,-87.6801986694336,90
KJKA,27,30.290300369262695,-87.658203125,270
KJKA,17,30.29330063,-87.67720032,175
KJKA,35,30.28339958,-87.67630005,355
KJKJ,12,46.84189987182617,-96.67140197753906,116
KJKJ,30,46.836700439453125,-96.65609741210938,296
KJKL,01,37.58789825439453,-83.31829833984375,8
KJKL,19,37.59980010986328,-83.31620025634766,188
KJLN,13,37.15779877,-94.50730133,138
KJLN,31,37.14450073,-94.49240112,318
KJLN,18,37.16410065,-94.49739838,182
KJLN,36,37.14619827,-94.49819946,2
KJMR,11,45.88430023,-93.27739716,117
KJMR,29,45.88130188,-93.26879883,297
KJMR,17,45.89350128,-93.27210236,172
KJMR,35,45.88270187,-93.26979828,352
KJMS,04,46.92449951,-98.68669891,44.7
KJMS,22,46.93569946,-98.67050171,224.7
KJMS,13,46.93569946,-98.68710327,134.8
KJMS,31,46.92309952,-98.66860199,314.8
KJNX,03,35.5343017578125,-78.3948974609375,30
KJNX,21,35.547401428222656,-78.38569641113281,210
KJOT,04,41.51490021,-88.17980194,44
KJOT,22,41.52119827,-88.17150116,224
KJOT,13,41.51990128,-88.17970276,127
KJOT,31,41.51509857,-88.1710968,307
KJQF,02,35.37779999,-80.71140289,10.5
KJQF,20,35.39780045,-80.70690155,190.5
KJSO,14,31.87459946,-95.22260284,140
KJSO,32,31.86400032,-95.21219635,320
KJST,05,40.3103981,-78.83930206,39.4
KJST,23,40.31969833,-78.82939911,219.4
KJST,15,40.32369995,-78.84220123,144.1
KJST,33,40.30810165,-78.82749939,324.1
KJSV,17,35.44369888,-94.80280304,180.3
KJSV,35,35.43270111,-94.80290222,0.3
KJVL,04,42.61180114746094,-89.04979705810547,41.4
KJVL,22,42.6255989074707,-89.0333023071289,221.4
KJVL,14,42.62810135,-89.05519867,134
KJVL,32,42.61429977,-89.03549957,314
KJVL,18,42.62779999,-89.03620148,179.1
KJVL,36,42.61410141,-89.03600311,359.1
KJVY,14,38.37080001831055,-85.74320220947266,138
KJVY,32,38.36280059814453,-85.73410034179688,318
KJVY,18,38.37200165,-85.73789978,180
KJVY,36,38.35689926,-85.73789978,360
KJWG,17,35.87020111,-98.42079926,180
KJWG,35,35.85919952,-98.42079926,360
KJWN,02,36.174999,-86.889099,15
KJWN,20,36.189701,-86.8843,195
KJWY,18,32.46300125,-96.91179657,184
KJWY,36,32.44919968,-96.91300201,4
KJXI,18,32.70349884,-94.94879913,180.2
KJXI,36,32.69250107,-94.94889832,0.2
KJXN,07,42.2561,-84.466698,51
KJXN,25,42.265301,-84.451302,231
KJXN,14,42.26160049,-84.46459961,133.4
KJXN,32,42.25510025,-84.4552002,313.4
KJYG,15,43.99100113,-94.5617981,150
KJYG,33,43.98160172,-94.55400085,330
KJYL,05,32.63999939,-81.6006012,48
KJYL,23,32.64929962,-81.58869934,228
KJYL,15,32.6505012512207,-81.60379791259766,145.5
KJYL,33,32.64189910888672,-81.5968017578125,325.5
KJYM,10,41.9216,-84.593102,94
KJYM,28,41.920898,-84.5784,274
KJYO,17,39.08509826660156,-77.56060028076172,161
KJYO,35,39.07080078125,-77.55439758300781,341
KJYR,05,40.89220047,-97.63259888,53.8
KJYR,23,40.89979935,-97.61889648,233.8
KJYR,17,40.90480041503906,-97.6238021850586,174.3
KJYR,35,40.88869857788086,-97.6218032836914,354.4
KJZI,04,32.69110107421875,-80.00579833984375,32.2
KJZI,22,32.70109939575195,-79.99839782714844,212.2
KJZI,09,32.704899,-80.011803,89
KJZI,27,32.705002,-79.995499,269
KJZP,16,34.459800720214844,-84.46029663085938,159
KJZP,34,34.4468994140625,-84.45439910888672,339
KK06,18,39.97829818725586,-90.40399932861328,178
KK06,36,39.96739959716797,-90.4032974243164,358
KK09,04,43.44979858,-74.52079773,32.2
KK09,22,43.45690155,-74.51460266,212.2
KK16,06,43.25590133666992,-75.6073989868164,47
KK16,24,43.26150131225586,-75.59919738769531,227
KK32,16,37.7515983581543,-97.40789794921875,165.4
KK32,34,37.743099212646484,-97.40509796142578,345.4
KK33,17,37.619300842285156,-91.60559844970703,167.5
KK33,35,37.61119842529297,-91.60330200195312,347.5
KK44,04,36.79499817,-100.5360031,45.8
KK44,22,36.80080032,-100.5279999,225.8
KK44,17,36.8030014,-100.526001,178.6
KK44,35,36.79470062,-100.526001,358.6
KK51,01,37.26060104370117,-98.54889678955078,23
KK51,19,37.26639938354492,-98.5457992553711,203
KK51,13,37.26190185546875,-98.54810333251953,139
KK51,31,37.25830078125,-98.54419708251953,319
KK51,16,37.26689910888672,-98.54720306396484,170
KK51,34,37.25830078125,-98.54530334472656,350
KK57,18,40.45140076,-95.36720276,181
KK57,36,40.44100189,-95.36740112,1
KK61,04,39.4679985,-98.13339996,45
KK61,22,39.47259903,-98.12750244,225
KK61,08,39.46870040893555,-98.13330078125,91
KK61,26,39.46860122680664,-98.12750244140625,271
KK61,17,39.47779846,-98.1269989,179
KK61,35,39.46789932,-98.12680054,359
KK62,03,38.69919968,-84.39489746,27
KK62,21,38.70899963,-84.3884964,207
KK74,12,46.650901794433594,-97.00440216064453,118
KK74,30,46.64659881591797,-96.9927978515625,298
KK77,12,36.76029968261719,-99.10559844970703,133.8
KK77,30,36.75469970703125,-99.09829711914062,313.8
KK79,17,37.99020004272461,-99.89420318603516,181
KK79,35,37.97869873046875,-99.89450073242188,1
KK81,03,38.53749847,-94.92320251,38
KK81,21,38.5447998,-94.91590118,218
KK81,15,38.54320145,-94.92379761,153
KK81,33,38.5367012,-94.91950226,333
KK82,14,39.7686,-98.7989,151
KK82,32,39.7581,-98.7911,331
KK88,01,37.86460114,-95.38800049,13
KK88,19,37.87559891,-95.38469696,193
KK89,02,39.72439957,-92.459198,20
KK89,20,39.73289871,-92.4552002,200
KKIC,11,36.23220062,-121.1279984,132.9
KKIC,29,36.22389984,-121.1159973,312.9
KKLS,12,46.12260055541992,-122.90399932861328,140
KKLS,30,46.113399505615234,-122.89299774169922,320
KKNB,01,37.00260162,-112.5350037,20.9
KKNB,19,37.01850128,-112.5279999,200.9
KL00,08,34.87080001831055,-118.21499633789062,90
KL00,26,34.87080001831055,-118.2030029296875,270
KL05,17,35.73310089111328,-118.41899871826172,188.2
KL05,35,35.72359848022461,-118.4209976196289,8.2
KL09,05,36.60139846801758,-117.16400146484375,54.3
KL09,23,36.6067008972168,-117.15399932861328,234.4
KL17,07,35.14110184,-119.4410019,83.4
KL17,25,35.14220047,-119.4290009,263.4
KL19,12,35.62310028076172,-119.35700225830078,138.7
KL19,30,35.6161003112793,-119.3499984741211,318.7
KL22,06,34.12580108642578,-116.41500091552734,71.3
KL22,24,34.12969970703125,-116.4010009765625,251.3
KL26,03,34.373600006103516,-117.32099914550781,47.2
KL26,21,34.38079833984375,-117.31099700927734,227.2
KL31,18,30.44919968,-89.98889923,180
KL31,36,30.44079971,-89.98889923,360
KL33,16,32.00220108,-91.24720001,180
KL33,34,31.99279976,-91.24720001,360
KL35,8,34.263599,-116.863998,90
KL35,26,34.263699,-116.845001,270
KL41,03,36.80860137939453,-111.6510009765625,40.8
KL41,21,36.81639862060547,-111.64299774169922,220.8
KL62,11,35.35559844970703,-119.48200225830078,131.6
KL62,29,35.349700927734375,-119.4739990234375,311.6
KL65,15,33.771367,-117.220884,165
KL65,33,33.758262,-117.21713,345
KL71,06,35.149200439453125,-118.0260009765625,76
KL71,24,35.15330123901367,-118.00700378417969,256
KL73,16,35.60060119628906,-119.12799835205078,180
KL73,34,35.592498779296875,-119.12799835205078,360
KL77,06,33.66360092,-115.7180023,76
KL77,24,33.66669846,-115.7030029,256
KL88,10,34.93980026245117,-119.69400024414062,115.4
KL88,28,34.93519973754883,-119.68299865722656,295.4
KL94,09L,35.10309982,-118.4309998,105.9
KL94,27R,35.0992012,-118.4150009,285.9
KL94,09R,35.10279846,-118.4309998,106.5
KL94,27L,35.09859848,-118.4140015,286.5
KLAA,08,38.07389831542969,-102.69400024414062,89.6
KLAA,26,38.07400131225586,-102.6760025024414,269.6
KLAA,18,38.07490158081055,-102.69000244140625,189.6
KLAA,36,38.05780029296875,-102.69300079345703,9.6
KLAF,05,40.40819931,-86.93900299,47.3
KLAF,23,40.41569901,-86.92749786,227.3
KLAF,10,40.41400146484375,-86.95089721679688,100
KLAF,28,40.41109848022461,-86.92749786376953,280
KLAL,05,27.983400344848633,-82.02040100097656,45
KLAL,23,27.993200302124023,-82.0093994140625,225
KLAL,10,27.989200592041016,-82.03389739990234,90
KLAL,28,27.989299774169922,-82.00749969482422,270
KLAM,09,35.88140106,-106.2789993,102.4
KLAM,27,35.87820053,-106.2600021,282.4
KLAN,06,42.77320099,-84.60099792,53
KLAN,24,42.78139877,-84.5861969,233
KLAN,10L,42.781898498535156,-84.58499908447266,90.6
KLAN,28R,42.78179931640625,-84.57160186767578,270.6
KLAN,10R,42.77819824,-84.60109711,90.6
KLAN,28L,42.77799988,-84.57409668,270.6
KLAR,03,41.30270004,-105.6869965,45.6
KLAR,21,41.31900024,-105.6650009,225.6
KLAR,12,41.31969833,-105.6809998,134.6
KLAR,30,41.30759811,-105.6650009,314.6
KLAS,01L,36.07529831,-115.1699982,25
KLAS,19R,36.09769821,-115.1579971,205
KLAS,01R,36.074167,-115.1675,25
KLAS,19L,36.0985,-115.1535,205
KLAS,08L,36.076333,-115.171333,90
KLAS,26R,36.076333,-115.121,270
KLAS,08R,36.07360076904297,-115.16100311279297,90
KLAS,26L,36.073699951171875,-115.1259994506836,270
KLAW,17,34.5786018371582,-98.41719818115234,176.9
KLAW,35,34.55500030517578,-98.41560363769531,356.9
KLAX,6L,33.949119,-118.431187,83
KLAX,24R,33.952112,-118.401954,263
KLAX,6R,33.94682,-118.434693,83
KLAX,24L,33.95047,-118.399063,263
KLAX,7L,33.935556,-118.422089,83
KLAX,25R,33.939881,-118.379794,263
KLAX,7R,33.933659,-118.419074,83
KLAX,25L,33.937371,-118.3827,263
KLBB,08,33.66220093,-101.8290024,89.7
KLBB,26,33.66230011,-101.8030014,269.7
KLBB,17L,33.65980148,-101.8170013,179.6
KLBB,35R,33.65190125,-101.8170013,359.6
KLBB,17R,33.68239974975586,-101.8290023803711,179.7
KLBB,35L,33.65079879760742,-101.8290023803711,359.7
KLBE,06,40.268101,-79.417,46
KLBE,24,40.281601,-79.399002,226
KLBF,12,41.13219833,-100.6900024,126
KLBF,30,41.11940002,-100.6669998,306
KLBF,17,41.132999420166016,-100.69300079345703,181.1
KLBF,35,41.12089920043945,-100.69300079345703,1.1
KLBL,04,37.0387001,-100.9710007,45
KLBL,22,37.04980087,-100.9570007,225
KLBL,17,37.05390167,-100.9560013,180
KLBL,35,37.03440094,-100.9560013,360
KLBO,18,37.65520095825195,-92.6521987915039,181.7
KLBO,36,37.64149856567383,-92.65270233154297,1.7
KLBR,17,33.5973014831543,-95.06410217285156,173.8
KLBR,35,33.5890998840332,-95.06300354003906,353.8
KLBT,05,34.60430145,-79.06729889,45
KLBT,23,34.61489868,-79.05439758,225
KLBT,13,34.61399841,-79.06490326,124.9
KLBT,31,34.60609818,-79.05130005,304.9
KLBX,17,29.11829948425293,-95.46209716796875,180
KLBX,35,29.099000930786133,-95.46209716796875,360
KLCG,05,42.237499,-96.9879,54
KLCG,23,42.243,-96.977699,234
KLCG,13,42.2419014,-96.98719788,136
KLCG,31,42.23789978,-96.98200226,316
KLCG,18,42.249001,-96.980103,181
KLCG,36,42.237499,-96.980499,1
KLCH,05,30.12849998474121,-93.22969818115234,51.8
KLCH,23,30.137300491333008,-93.216796875,231.8
KLCH,15,30.128700256347656,-93.22789764404297,154.8
KLCH,33,30.112600326538086,-93.21910095214844,334.8
KLCI,08,43.56999969,-71.42810059,67.5
KLCI,26,43.57550049,-71.40969849,247.5
KLCK,05L,39.80329895,-82.94409943,45.3
KLCK,23R,39.82640076,-82.91390228,225.3
KLCK,05R,39.80110168,-82.94200134,45.3
KLCK,23L,39.82440186,-82.91139984,225.3
KLCQ,05,30.17729949951172,-82.58049774169922,52
KLCQ,23,30.184099197387695,-82.57050323486328,232
KLCQ,10,30.1840992,-82.59010315,97
KLCQ,28,30.1814003,-82.56500244,277
KLDJ,9,40.616051,-74.25184,76
KLDJ,27,40.618864,-74.237367,256
KLDM,01,43.95920181274414,-86.41300201416016,2
KLDM,19,43.96879959106445,-86.41259765625,182
KLDM,08,43.95930099487305,-86.41349792480469,71
KLDM,26,43.96369934082031,-86.39550018310547,251
KLEB,07,43.62580108642578,-72.31210327148438,59
KLEB,25,43.63349914550781,-72.29419708251953,239
KLEB,18,43.62929916381836,-72.30740356445312,168
KLEB,36,43.61539840698242,-72.30329895019531,348
KLEE,04,28.8162,-81.811798,35
KLEE,22,28.827299,-81.802902,215
KLEE,13,28.8288,-81.816101,130
KLEE,31,28.82,-81.8041,310
KLEM,11,45.922698974609375,-102.11199951171875,125.9
KLEM,29,45.91550064086914,-102.0979995727539,305.9
KLEM,17,45.91960144042969,-102.10800170898438,185
KLEM,35,45.914398193359375,-102.10900115966797,5
KLEW,04,44.042198181152344,-70.28810119628906,24.3
KLEW,22,44.0546989440918,-70.28019714355469,204.3
KLEW,17,44.05160140991211,-70.28510284423828,148
KLEW,35,44.04520034790039,-70.27960205078125,328
KLEX,04,38.02769852,-84.61509705,42
KLEX,22,38.042099,-84.59899902,222
KLEX,09,38.03932571411133,-84.61827850341797,87
KLEX,27,38.040672302246094,-84.60450744628906,267
KLFI,08,37.07759857,-76.37640381,67.6
KLFI,26,37.08810043,-76.34470367,247.6
KLFK,07,31.23430061,-94.75740051,75
KLFK,25,31.23810005,-94.74069977,255
KLFK,16,31.2369,-94.753502,160
KLFK,34,31.2258,-94.748802,340
KLFT,04L,30.20140076,-91.99240112,38.6
KLFT,22R,30.21019936,-91.98429871,218.6
KLFT,04R,30.19650078,-91.99279785,38.7
KLFT,22L,30.21290016,-91.97769928,218.7
KLFT,11,30.20759964,-91.99810028,110
KLFT,29,30.20260048,-91.98210144,290
KLGA,04,40.76919937,-73.88410187,32
KLGA,22,40.78540039,-73.87069702,212
KLGA,13,40.78229904,-73.87850189,122
KLGA,31,40.77209854,-73.85710144,302
KLGB,08L,33.822766,-118.163532,90
KLGB,26R,33.822704,-118.143164,270
KLGB,08R,33.813904,-118.161311,90
KLGB,26L,33.813908,-118.148445,270
KLGB,12,33.826209,-118.161553,135
KLGB,30,33.80687,-118.13816,315
KLGC,03,33.00429916381836,-85.07679748535156,24
KLGC,21,33.01679992675781,-85.07009887695312,204
KLGC,13,33.01190186,-85.07920074,127
KLGC,31,33.00270081,-85.0644989,307
KLGD,12,45.29550171,-118.012001,135
KLGD,30,45.28469849,-117.9970016,315
KLGD,17,45.2957,-118.011002,180
KLGD,35,45.285,-118.011002,360
KLGF,06,32.85979843,-114.401001,76
KLGF,24,32.86380005,-114.3820038,256
KLGF,18,32.87540054,-114.3929977,190.7
KLGF,36,32.85900116,-114.3970032,10.7
KLGU,10,41.79100036621094,-111.86499786376953,122
KLGU,28,41.783599853515625,-111.8499984741211,302
KLGU,17,41.80580139,-111.8479996,183
KLGU,35,41.78089905,-111.848999,3
KLHB,18,30.87730026,-96.62220001,180
KLHB,36,30.86630058,-96.62220001,360
KLHM,15,38.91709899902344,-121.35399627685547,165
KLHM,33,38.90119934082031,-121.3489990234375,345
KLHQ,10,39.7560997,-82.66600037,94
KLHQ,28,39.75519943,-82.64820099,274
KLHV,09L,41.13529968,-77.42919922,82.3
KLHV,27R,41.13669968,-77.41549683,262.3
KLHV,09R,41.13510132,-77.42620087,82.2
KLHV,27L,41.13589859,-77.41829681,262.2
KLHW,06L,31.88419914,-81.57119751,50.6
KLHW,24R,31.89299965,-81.55870056,230.6
KLHW,06R,31.88500023,-81.56770325,49
KLHW,24L,31.88979912,-81.561203,229
KLHW,15L,31.89439964,-81.56359863,140.6
KLHW,33R,31.88380051,-81.55339813,320.6
KLHW,15R,31.88960075,-81.56069946,141
KLHW,33L,31.88419914,-81.55560303,321
KLHX,08,38.04809952,-103.5230026,89.8
KLHX,26,38.0481987,-103.5,269.8
KLHX,12,38.05720139,-103.5139999,135.2
KLHX,30,38.04589844,-103.5,315.2
KLHZ,05,36.01760101,-78.33640289,41
KLHZ,23,36.02899933,-78.32420349,221
KLIC,16,39.28110122680664,-103.66699981689453,169.6
KLIC,34,39.26839828491211,-103.66400146484375,349.6
KLIT,04L,34.72249984741211,-92.23799896240234,47
KLIT,22R,34.73820114135742,-92.21800231933594,227
KLIT,04R,34.719398498535156,-92.22119903564453,47
KLIT,22L,34.73500061035156,-92.20130157470703,227
KLIT,18,34.73978042602539,-92.23811340332031,182
KLIT,36,34.72269058227539,-92.23863983154297,2
KLIU,01,33.91999816894531,-102.38800048828125,17.3
KLIU,19,33.93050003051758,-102.38500213623047,197.3
KLIU,13,33.92430114746094,-102.38999938964844,135.6
KLIU,31,33.91939926147461,-102.38400268554688,315.6
KLJF,13,45.101200103759766,-94.51239776611328,138.6
KLJF,31,45.09299850463867,-94.5020980834961,318.6
KLKP,14,44.27009964,-73.96829987,127.1
KLKP,32,44.26319885,-73.95549774,307.1
KLKR,06,34.71860123,-80.86309814,58.5
KLKR,24,34.72719955,-80.84609985,238.5
KLKU,09,38.00899887,-77.97750092,82
KLKU,27,38.01060104,-77.96269989,262
KLKV,17,42.1684,-120.399002,180
KLKV,35,42.153801,-120.399002,360
KLLJ,17,44.529202,-114.217003,182
KLLJ,35,44.516701,-114.218002,2
KLLN,08,33.56060028076172,-102.375,91.6
KLLN,26,33.56039810180664,-102.36799621582031,271.6
KLLN,17,33.55820083618164,-102.37200164794922,181.6
KLLN,35,33.54140090942383,-102.37300109863281,1.6
KLLQ,03,33.63270187,-91.75530243,31.7
KLLQ,21,33.64440155,-91.74669647,211.7
KLLR,11,39.26639938,-123.7610016,128.5
KLLR,29,39.25749969,-123.7460022,308.5
KLLU,03,37.486099,-94.314201,33
KLLU,21,37.492901,-94.3088,213
KLMO,11,40.167801,-105.170998,123
KLMO,29,40.160702,-105.156998,303
KLMS,17,33.15230179,-89.063797,170
KLMS,35,33.14009857,-89.061203,350
KLMT,07,42.15629959106445,-121.74299621582031,90
KLMT,25,42.15620040893555,-121.7229995727539,270
KLMT,14,42.1692009,-121.7399979,158
KLMT,32,42.14300156,-121.7259979,338
KLNA,04,26.590099,-80.089302,32
KLNA,22,26.5977,-80.084,212
KLNA,10,26.5912,-80.091003,92
KLNA,28,26.5909,-80.080299,272
KLNA,16,26.598301,-80.085403,152
KLNA,34,26.59,-80.080498,332
KLNC,13,32.58449936,-96.72419739,140.3
KLNC,31,32.57389832,-96.71389771,320.3
KLND,04,42.8102,-108.736,42
KLND,22,42.820301,-108.723999,222
KLNK,14,40.8672981262207,-96.76969909667969,145
KLNK,32,40.847900390625,-96.75180053710938,325
KLNK,17,40.861301,-96.750801,180
KLNK,35,40.8465,-96.750801,360
KLNK,18,40.862998962402344,-96.76170349121094,180
KLNK,36,40.827598571777344,-96.76190185546875,360
KLNL,05,46.15129852,-89.2161026,46
KLNL,23,46.15620041,-89.20870209,226
KLNL,14,46.15869903564453,-89.21640014648438,143
KLNL,32,46.149898529052734,-89.20690155029297,323
KLNN,05,41.68040084838867,-81.39739990234375,44.6
KLNN,23,41.69029998779297,-81.3844985961914,224.6
KLNN,10,41.682498931884766,-81.39610290527344,90.5
KLNN,28,41.68239974975586,-81.38050079345703,270.5
KLNP,06,36.98350143,-82.53749847,56.2
KLNP,24,36.99160004,-82.52249908,236.2
KLNR,09,43.21260070800781,-90.18720245361328,90
KLNR,27,43.21269989013672,-90.16840362548828,270
KLNR,18,43.212601,-90.185501,180
KLNR,36,43.2075,-90.185402,360
KLNS,08,40.11989975,-76.30410004,68
KLNS,26,40.1271019,-76.28109741,248
KLNS,13,40.123199462890625,-76.30380249023438,119.3
KLNS,31,40.117698669433594,-76.29100036621094,299.3
KLOL,02,40.061901,-118.572998,30
KLOL,20,40.075001,-118.563004,210
KLOL,08,40.064301,-118.570999,90
KLOL,26,40.064201,-118.554001,270
KLOM,06,40.134498596191406,-75.27040100097656,53
KLOM,24,40.14059829711914,-75.25980377197266,233
KLOT,02,41.5992012,-88.10089874,13.7
KLOT,20,41.6128006,-88.09649658,193.7
KLOT,09,41.6086998,-88.10449982,90
KLOT,27,41.6086998,-88.08360291,270
KLOU,06,38.22539902,-85.66940308,60
KLOU,24,38.23149872,-85.65640259,240
KLOU,15,38.23139954,-85.66850281,143
KLOU,33,38.2234993,-85.66110229,323
KLOZ,06,37.08209991,-84.08519745,52
KLOZ,24,37.09170151,-84.06960297,232
KLPC,07,34.66569900512695,-120.4749984741211,91
KLPC,25,34.66550064086914,-120.45999908447266,271
KLPR,07,41.341400146484375,-82.18589782714844,65
KLPR,25,41.347198486328125,-82.16940307617188,245
KLQK,05,34.80500030517578,-82.70870208740234,43.8
KLQK,23,34.81489944458008,-82.69709777832031,223.8
KLQR,04,38.20410156,-99.09020233,45.1
KLQR,22,38.21030045,-99.08239746,225.1
KLQR,12,38.21020126,-99.09069824,135.3
KLQR,30,38.20420074,-99.08309937,315.3
KLQR,17,38.216400146484375,-99.08509826660156,179.9
KLQR,35,38.204898834228516,-99.08509826660156,359.9
KLRD,14,27.5495,-99.466698,147
KLRD,32,27.5357,-99.456802,327
KLRD,18L,27.5564,-99.459297,183
KLRD,36R,27.533701,-99.460503,3
KLRD,18R,27.554001,-99.462502,183
KLRD,36L,27.532499,-99.4636,3
KLRF,07,34.91139984,-92.16549683,71
KLRF,25,34.92210007,-92.12760162,251
KLRG,17,45.36539840698242,-68.5376968383789,147
KLRG,35,45.3588981628418,-68.53179931640625,327
KLRJ,18,42.783401,-96.192703,188
KLRJ,36,42.772701,-96.194702,8
KLRO,17,32.903099060058594,-79.7842025756836,167.3
KLRO,35,32.89289855957031,-79.78150177001953,347.3
KLRU,04,32.284599,-106.931999,55
KLRU,22,32.296501,-106.912003,235
KLRU,08,32.28499984741211,-106.93199920654297,90
KLRU,26,32.28499984741211,-106.91300201416016,270
KLRU,12,32.29919815,-106.9300003,135
KLRU,30,32.2845993,-106.913002,315
KLRY,17,38.615699768066406,-94.34390258789062,177
KLRY,35,38.604698181152344,-94.34320068359375,357
KLSB,01,32.3307991,-108.6930008,21.1
KLSB,19,32.33909988,-108.6900024,201.1
KLSB,12,32.33720016,-108.6969986,130.2
KLSB,30,32.32830048,-108.6849976,310.2
KLSE,04,43.86999893,-91.25980377,36
KLSE,22,43.88169861,-91.24790192,216
KLSE,13,43.88479995727539,-91.26490020751953,134
KLSE,31,43.873199462890625,-91.24849700927734,314
KLSE,18,43.89319992,-91.2589035,179
KLSE,36,43.86980057,-91.25859833,359
KLSF,15,32.3429985,-84.99649811,144.7
KLSF,33,32.3205986,-84.97779846,324.7
KLSK,10,42.75680160522461,-104.41300201416016,115.5
KLSK,28,42.75080108642578,-104.39600372314453,295.5
KLSN,14,37.0666008,-120.8720016,153.4
KLSN,32,37.05920029,-120.8669968,333.4
KLSV,03L,36.22669983,-115.0469971,41
KLSV,21R,36.24760056,-115.0240021,221
KLSV,03R,36.22489929,-115.0439987,41
KLSV,21L,36.24560165,-115.0220032,221
KLTS,18L,34.682499,-99.259598,180
KLTS,36R,34.657799,-99.259499,360
KLTS,18R,34.682499,-99.273804,180
KLTS,36L,34.6455,-99.273804,360
KLTY,07,48.520301818847656,-110.99400329589844,85
KLTY,25,48.521400451660156,-110.9749984741211,265
KLTY,16,48.520599365234375,-110.98699951171875,180
KLTY,34,48.515899658203125,-110.98699951171875,360
KLUD,17,33.25999832,-97.58139801,172.4
KLUD,35,33.2492981,-97.57969666,352.4
KLUF,03L,33.52299881,-112.3990021,42.6
KLUF,21R,33.54320145,-112.3759995,222.6
KLUF,03R,33.52679825,-112.3899994,42.6
KLUF,21L,33.5469017,-112.3679962,222.6
KLUG,02,35.50030136,-86.8065033,17.9
KLUG,20,35.51350021,-86.80130005,197.9
KLUK,03L,39.09960174560547,-84.42420196533203,23
KLUK,21R,39.10919952392578,-84.41899871826172,203
KLUK,03R,39.09270095825195,-84.41950225830078,21
KLUK,21L,39.1083984375,-84.41179656982422,201
KLUK,07,39.1026001,-84.42790222,62
KLUK,25,39.10919952,-84.41200256,242
KLUL,13,31.67840004,-89.17900085,135
KLUL,31,31.66769981,-89.16649628,315
KLUM,09,44.89080048,-91.87709808,91
KLUM,27,44.89070129,-91.85749817,271
KLUM,18,44.89970016479492,-91.87000274658203,183.1
KLUM,36,44.890201568603516,-91.87069702148438,3.1
KLUX,08,34.50540161,-81.95339966,67.9
KLUX,26,34.50870132,-81.94100189,247.9
KLVJ,14,29.526100158691406,-95.24610137939453,144.7
KLVJ,32,29.51650047302246,-95.23819732666016,324.7
KLVK,07L,37.69390106201172,-121.8290023803711,91
KLVK,25R,37.69380187988281,-121.81099700927734,271
KLVK,07R,37.692501068115234,-121.82499694824219,90.6
KLVK,25L,37.692501068115234,-121.81600189208984,270.6
KLVL,18,36.77870178222656,-77.79450225830078,172.5
KLVL,36,36.77050018310547,-77.79309844970703,352.5
KLVM,04,45.69329833984375,-110.45500183105469,54.7
KLVM,22,45.70240020751953,-110.43699645996094,234.7
KLVM,08,45.70159912,-110.4570007,95
KLVM,26,45.70080185,-110.4420013,275
KLVM,13,45.70330048,-110.4540024,148.3
KLVM,31,45.69689941,-110.4489975,328.3
KLVN,12,44.63040161,-93.23509979,118
KLVN,30,44.62530136,-93.22109985,298
KLVS,02,35.64830017,-105.1470032,35
KLVS,20,35.65950012,-105.1380005,215
KLVS,14,35.66429901,-105.1490021,152
KLVS,32,35.64450073,-105.1360016,332
KLWA,05,42.3479,-86.260002,44
KLWA,23,42.357399,-86.247803,224
KLWA,14,42.35219955,-86.26270294,132
KLWA,32,42.34609985,-86.25370026,312
KLWB,04,37.8504982,-80.40650177,35.3
KLWB,22,37.86619949,-80.39250183,215.3
KLWC,01,39.00529861450195,-95.22000122070312,19
KLWC,19,39.01539993286133,-95.21549987792969,199
KLWC,15,39.01869965,-95.2201004,153
KLWC,33,39.00469971,-95.21109772,333
KLWL,01,41.11640167,-114.9240036,27
KLWL,19,41.1230011,-114.9189987,207
KLWL,09,41.117298,-114.931999,101
KLWL,27,41.114498,-114.913002,281
KLWM,05,42.71089935,-71.12889862,38
KLWM,23,42.72169876,-71.11740112,218
KLWM,14,42.72119904,-71.12999725,123
KLWM,32,42.71559906,-71.11759949,303
KLWS,08,46.37379837036133,-117.02799987792969,99
KLWS,26,46.37099838256836,-117.00199890136719,279
KLWS,12,46.38180161,-117.0240021,131
KLWS,30,46.37269974,-117.0090027,311
KLWT,03,47.040401,-109.481003,38
KLWT,21,47.052502,-109.467003,218
KLWT,08,47.053001403808594,-109.47000122070312,90
KLWT,26,47.053001403808594,-109.44499969482422,27
KLWT,13,47.0518,-109.475998,140
KLWT,31,47.043201,-109.464996,320
KLWV,09,38.76760101,-87.61910248,89.4
KLWV,27,38.76779938,-87.60089874,269.4
KLWV,18,38.76800156,-87.60109711,180
KLWV,36,38.75370026,-87.60099792,360
KLXL,13,45.95259857,-94.35109711,131
KLXL,31,45.94549942,-94.3391037,311
